ID,Price,Sqft_m2,RatioEurM,Rooms,Toilets,Area,Elevator,Parking,Heating,CoolAir,Construction,Balcony
i29412000000555,169000,80,2113,3,1,Llefià,Yes,No,Yes,No,Not New,No
i29412000000553,165900,75,2212,3,1,Llefià,Yes,No,No,No,Not New,No
i29412000000552,157000,68,2309,3,1,Llefià,Yes,No,Yes,No,Not New,No
i29412000000549,209000,75,2787,3,1,La salut,Yes,No,No,No,Not New,No
i29412000000531,155000,80,1938,3,1,La salut,Yes,No,No,No,Not New,No
i29412000000531,155000,80,1938,3,1,La salut,Yes,No,No,No,Not New,No
i29412000000387,160000,92,1739,4,2,La salut,No,No,No,No,Not New,No
i29412000000352,116000,50,2320,2,1,Fondo,No,No,No,No,Not New,No
i29308003980041,225000,84,2679,3,1,Congrés - Indians,Yes,No,No,Yes,Not New,No
i29308003963742,225000,82,2744,4,1,Congrés - Indians,Yes,No,No,No,Not New,No
i29308003957064,339000,98,3459,4,2,Congrés - Indians,No,No,No,No,Not New,No
i2929003924660,290000,100,2900,4,1,Guinardó,No,No,No,No,Not New,Yes
i29264003964431,339000,97,3495,3,1,Camp d´en Grassot - Gràcia N,Yes,No,No,No,Not New,Yes
i29264000000137,165000,76,2171,3,2,Besòs - Maresme,Yes,No,Yes,No,Not New,No
i29261000000003,160000,59,2712,2,1,Verdun,No,No,No,Yes,Not New,No
i29261000000003,160000,59,2712,2,1,Verdun,No,No,No,Yes,Not New,No
i29248000000049,126000,50,2520,3,1,Verdun,No,No,Yes,No,Not New,No
i29247003909072,179000,90,1989,3,2,Santa Rosa,Yes,No,Yes,No,Not New,Yes
i29235000000004,178000,78,2282,3,1,Bon Pastor,No,No,No,No,Not New,No
i29235000000004,178000,78,2282,3,1,Bon Pastor,No,No,No,No,Not New,No
i29235000000003,259900,79,3290,2,1,La Sagrera,Yes,No,Yes,No,Not New,No
i29235000000003,259900,79,3290,2,1,La Sagrera,Yes,No,Yes,No,Not New,No
i29205003908808,410000,97,4227,3,1,St Pere - Sta Caterina - El Born,No,No,No,No,Not New,No
i29203000000049,259000,74,3500,2,1,Raval,No,No,Yes,No,Not New,No
i29203000000040,112000,57,1965,3,1,Roquetes,No,No,Yes,No,Not New,No
i29169000000328,320000,65,4923,2,1,Fort Pienc,Yes,No,Yes,No,Not New,No
i29169000000327,320000,74,4324,2,1,Fort Pienc,Yes,No,Yes,No,Not New,No
i29169000000327,320000,74,4324,2,1,Fort Pienc,Yes,No,Yes,No,Not New,No
i29169000000326,325000,72,4514,2,1,Fort Pienc,Yes,No,Yes,No,Not New,No
i29162000000012,208000,80,2600,4,1,Carmel,No,No,No,No,Not New,No
i29162000000005,279000,87,3207,4,1,Carmel,Yes,No,Yes,No,Not New,No
i29161000000050,290000,81,3580,2,2,Raval,No,No,No,No,Not New,No
i29160000000099,132000,77,1714,3,1,Bon Pastor,No,No,Yes,No,Not New,No
i29160000000098,314000,90,3489,3,1,Sant Andreu,Yes,No,Yes,No,Not New,No
i29160000000068,227000,85,2671,3,1,Sant Andreu,No,No,No,No,Not New,No
i29160000000068,227000,85,2671,3,1,Sant Andreu,No,No,No,No,Not New,No
i29139003927842,249000,79,3152,3,1,La Sagrera,Yes,No,Yes,No,Not New,No
i29139003927842,249000,79,3152,3,1,La Sagrera,Yes,No,Yes,No,Not New,No
i29139003927842,249000,79,3152,3,1,La Sagrera,Yes,No,Yes,No,Not New,No
i29139003901703,255000,66,3864,2,1,Congrés - Indians,No,No,No,No,Not New,Yes
i29134000000120,506000,109,4642,3,1,Esquerra Baixa de l´Eixample,Yes,No,No,No,Not New,No
i29091000000293,299000,81,3691,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,Yes,Not New,Yes
i29091000000287,299000,81,3691,3,2,Esquerra Baixa de l´Eixample,Yes,No,No,Yes,Not New,No
i29091000000284,235000,89,2640,3,2,La Bordeta,Yes,Yes,Yes,No,Not New,No
i29091000000246,270000,73,3699,3,2,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i29091000000246,270000,73,3699,3,2,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i29091000000236,465000,98,4745,3,1,Raval,Yes,No,No,No,Not New,No
i29091000000212,245000,73,3356,3,2,St Pere - Sta Caterina - El Born,No,No,Yes,No,Not New,No
i2907003951780,255000,50,5100,2,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i29032000000010,240000,46,5217,,1,St Pere - Sta Caterina - El Born,Yes,No,Yes,No,Not New,No
i28787003975629,460000,79,5823,2,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,Yes
i28787003975629,460000,79,5823,2,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,Yes
i28775003981051,359000,90,3989,4,2,Sagrada Família,Yes,No,Yes,No,New,No
i28775003964746,505000,112,4509,3,2,Fort Pienc,Yes,No,Yes,No,Not New,Yes
i2876003973251,220000,66,3333,2,1,La Bordeta,Yes,No,Yes,No,Not New,Yes
i28752000000094,685000,100,6850,3,2,Sant Gervasi - Galvany,Yes,Yes,Yes,No,Not New,No
i2875003964591,200000,73,2740,2,1,Carmel,No,No,No,Yes,Not New,No
i2875003957588,290000,97,2990,3,2,Raval,No,No,Yes,No,Not New,No
i2875003957588,290000,97,2990,3,2,Raval,No,No,Yes,No,Not New,No
i2875003957588,290000,97,2990,3,2,Raval,No,No,Yes,No,Not New,No
i2875003954336,260000,75,3467,3,1,Provençals del Poblenou,Yes,No,No,No,Not New,Yes
i2875003954336,260000,75,3467,3,1,Provençals del Poblenou,Yes,No,No,No,Not New,Yes
i2875003951603,279000,76,3671,1,1,Congrés - Indians,Yes,No,Yes,No,Not New,No
i2875003939252,205000,96,2135,3,2,Santa Rosa,Yes,No,Yes,No,Not New,Yes
i2875003939252,205000,96,2135,3,2,Santa Rosa,Yes,No,Yes,No,Not New,Yes
i2875003924782,450000,113,3982,3,2,Sagrada Família,Yes,No,Yes,No,Not New,No
i2875003924313,395000,92,4293,2,2,Sagrada Família,Yes,No,Yes,No,Not New,No
i28632003984277,354000,90,3933,4,2,Sagrada Família,Yes,No,No,No,Not New,No
i28632003981507,420000,105,4000,3,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i28632003968008,275000,67,4104,2,1,Camp de l´Arpa,No,No,No,Yes,Not New,No
i28632003967387,125000,50,2500,3,1,Verdun,No,No,Yes,Yes,Not New,Yes
i28632003967387,125000,50,2500,3,1,Verdun,No,No,Yes,Yes,Not New,Yes
i28632003963708,265000,70,3786,3,1,Congrés - Indians,Yes,No,Yes,No,Not New,Yes
i28632003962922,198000,70,2829,4,1,Horta,Yes,No,Yes,No,Not New,No
i28632003898515,699000,210,3329,4,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,Yes
i28632003794286,240000,75,3200,5,1,Badal,No,No,Yes,No,Not New,Yes
i28632003782608,170000,50,3400,2,1,Badal,Yes,No,No,Yes,Not New,Yes
i28632003782608,170000,50,3400,2,1,Badal,Yes,No,No,Yes,Not New,Yes
i28627003787453,986500,164,6015,1,2,Glòries El Parc,Yes,No,Yes,No,New,Yes
i28627003787443,378500,63,6008,1,1,Glòries El Parc,Yes,No,Yes,No,New,No
i28627003787430,577500,89,6489,,,Glòries El Parc,Yes,No,Yes,No,New,Yes
i28627003779347,907500,115,7891,1,2,Glòries El Parc,Yes,No,Yes,No,New,Yes
i28627003779341,617000,95,6495,1,1,Glòries El Parc,Yes,No,Yes,No,New,Yes
i28627003779330,410000,63,6508,1,1,Glòries El Parc,Yes,No,Yes,No,New,No
i2861002716344,498000,118,4220,3,1,Vila de Gràcia,Yes,No,No,Yes,Not New,No
i2861002716339,375000,91,4121,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,Yes,Not New,No
i2861002716339,375000,91,4121,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,Yes,Not New,No
i2861002716332,299000,70,4271,2,1,Raval,Yes,No,Yes,No,Not New,No
i2861002716313,340000,68,5000,2,2,Raval,No,No,Yes,Yes,Not New,No
i2861002716306,275000,125,2200,4,1,Provençals del Poblenou,Yes,No,Yes,Yes,Not New,No
i2861002716298,379000,58,6534,2,1,Esquerra Baixa de l´Eixample,No,No,No,Yes,Not New,No
i2861002716298,379000,58,6534,2,1,Esquerra Baixa de l´Eixample,No,No,No,Yes,Not New,No
i2861002716294,650000,118,5508,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i2861002716294,650000,118,5508,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i2861002716281,570000,104,5481,3,2,Fort Pienc,Yes,No,Yes,Yes,Not New,No
i2861002716281,570000,104,5481,3,2,Fort Pienc,Yes,No,Yes,Yes,Not New,No
i2861002716270,312000,56,5571,2,1,Camp d´en Grassot - Gràcia N,No,No,Yes,Yes,Not New,No
i2861002716270,312000,56,5571,2,1,Camp d´en Grassot - Gràcia N,No,No,Yes,Yes,Not New,No
i2861002716264,459000,92,4989,3,2,Fort Pienc,Yes,No,Yes,Yes,Not New,No
i2861002716251,190000,48,3958,1,1,Poble Sec,Yes,No,No,Yes,Not New,No
i28556003948037,159000,95,1674,3,1,Llefià,Yes,No,Yes,No,Not New,Yes
i28474003926212,265000,72,3681,3,2,Centre,Yes,Yes,Yes,No,New,No
i28474003926209,265000,76,3487,3,2,Centre,Yes,Yes,Yes,No,New,No
i28474003926203,290000,96,3021,2,2,Centre,Yes,Yes,Yes,No,New,No
i28474000000015,176000,73,2411,3,1,Santa Rosa,Yes,No,Yes,No,Not New,No
i28474000000015,176000,73,2411,3,1,Santa Rosa,Yes,No,Yes,No,Not New,No
i28474000000004,169000,72,2347,3,1,Santa Rosa,Yes,No,No,No,Not New,No
i28474000000004,169000,72,2347,3,1,Santa Rosa,Yes,No,No,No,Not New,No
i28426003975055,180000,85,2118,3,1,Llefià,Yes,No,Yes,No,Not New,Yes
i28426003975055,180000,85,2118,3,1,Llefià,Yes,No,Yes,No,Not New,Yes
i28426003975055,180000,85,2118,3,1,Llefià,Yes,No,Yes,No,Not New,Yes
i28426003972642,162000,65,2492,3,1,Santa Rosa,Yes,No,Yes,No,Not New,No
i28426003937821,215000,60,3583,1,1,Gòtic,No,No,Yes,No,Not New,No
i28426003937821,215000,60,3583,1,1,Gòtic,No,No,Yes,No,Not New,No
i28426003869078,410000,90,4556,3,1,Sagrada Família,Yes,Yes,Yes,No,Not New,Yes
i28419003940208,525000,135,3889,3,2,Poblenou,Yes,Yes,Yes,No,Not New,Yes
i28419003870316,630000,91,6923,2,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i28405000000097,248000,71,3493,3,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i28405000000097,248000,71,3493,3,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i28405000000093,302000,106,2849,4,1,Sant Martí,Yes,No,Yes,Yes,Not New,No
i28405000000092,259000,101,2564,4,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i28405000000092,259000,101,2564,4,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i28405000000085,720000,163,4417,5,2,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i28405000000085,720000,163,4417,5,2,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i28405000000044,135000,65,2077,2,1,Turó de la Peira - Can Peguera,Yes,No,No,Yes,Not New,No
i28402003893455,209000,40,5225,1,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes
i28396000104904,186000,76,2447,1,1,Verdun,Yes,No,No,No,Not New,No
i28396000073224,190000,51,3725,1,1,Camp de l´Arpa,No,No,No,No,Not New,No
i28396000073224,190000,51,3725,1,1,Camp de l´Arpa,No,No,No,No,Not New,No
i28393003926122,360000,118,3051,3,2,Sant Andreu,Yes,Yes,Yes,No,Not New,Yes
i28393003926122,360000,118,3051,3,2,Sant Andreu,Yes,Yes,Yes,No,Not New,Yes
i28371003767420,400000,63,6349,2,2,Gòtic,Yes,No,Yes,No,Not New,Yes
i28371003767374,740000,185,4000,4,3,Sant Gervasi - Galvany,No,No,No,Yes,Not New,No
i28371003767354,345000,63,5476,2,1,Sant Antoni,Yes,No,No,No,Not New,Yes
i28371003767352,450000,62,7258,2,2,Pedralbes,Yes,No,Yes,Yes,Not New,No
i28371003767348,275000,70,3929,1,1,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes
i28371003767313,325000,74,4392,2,1,Vila de Gràcia,No,No,Yes,Yes,Not New,No
i28371003767216,385000,75,5133,2,2,Sagrada Família,Yes,No,Yes,No,Not New,No
i28371003767214,400000,60,6667,2,2,Sagrada Família,Yes,No,Yes,No,Not New,Yes
i28371003767059,347000,102,3402,3,2,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i28314003871823,220000,51,4314,2,1,Badal,Yes,No,Yes,No,Not New,No
i28236003956038,217000,61,3557,1,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No
i28236003956038,217000,61,3557,1,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,No
i28236003738334,850000,120,7083,5,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,Yes
i2805003974743,420000,81,5185,2,2,Sant Antoni,Yes,No,No,No,Not New,No
i2805003953146,315000,89,3539,4,2,Vila de Gràcia,Yes,No,No,Yes,Not New,No
i2805003903619,186000,64,2906,3,1,Verdun,Yes,No,No,Yes,Not New,No
i2805003903619,186000,64,2906,3,1,Verdun,Yes,No,No,Yes,Not New,No
i2805003903619,186000,64,2906,3,1,Verdun,Yes,No,No,Yes,Not New,No
i28034003821672,350000,106,3302,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,No,Not New,No
i28034003821669,170000,55,3091,2,1,Porta,No,No,Yes,No,Not New,No
i28034003821645,132000,75,1760,3,1,Llefià,Yes,No,Yes,No,Not New,No
i28034003821645,132000,75,1760,3,1,Llefià,Yes,No,Yes,No,Not New,No
i28034003821625,320000,99,3232,3,1,Sagrada Família,No,No,Yes,Yes,Not New,Yes
i28034003821625,320000,99,3232,3,1,Sagrada Família,No,No,Yes,Yes,Not New,Yes
i28034003821545,189900,71,2675,3,1,Sant Martí,Yes,No,No,No,Not New,No
i28034003821545,189900,71,2675,3,1,Sant Martí,Yes,No,No,No,Not New,No
i28034003821545,189900,71,2675,3,1,Sant Martí,Yes,No,No,No,Not New,No
i28034003821531,525000,125,4200,4,2,Vila de Gràcia,Yes,Yes,Yes,No,Not New,Yes
i28034003791032,159700,74,2158,2,1,Carmel,Yes,No,No,No,Not New,No
i28006000000064,99900,35,2854,1,1,Sants,No,No,No,No,Not New,No
i27975003923697,287000,65,4415,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes
i27975003923697,287000,65,4415,3,1,Camp de l´Arpa,Yes,No,Yes,No,Not New,Yes
i27968003713177,485000,88,5511,2,1,Raval,Yes,No,Yes,No,New,Yes
i27968003712945,465000,80,5813,2,1,Raval,Yes,No,Yes,No,New,Yes
i27968003712866,465000,83,5602,2,1,Raval,Yes,No,Yes,No,New,Yes
i27968003712866,465000,83,5602,2,1,Raval,Yes,No,Yes,No,New,Yes
i2796003926778,198000,70,2829,3,1,La Bordeta,Yes,No,No,Yes,Not New,No
i2792003973818,250000,70,3571,4,1,Badal,Yes,No,No,Yes,Not New,Yes
i27861003929829,360000,88,4091,2,2,Esquerra Baixa de l´Eixample,Yes,No,No,No,Not New,No
i27861003929826,350000,90,3889,2,1,Vila de Gràcia,Yes,No,Yes,No,Not New,No
i27855003972753,395000,100,3950,2,2,Sants,No,No,No,No,Not New,No
i27855003972262,129000,59,2186,1,1,Sants,No,No,No,No,Not New,No
i27855003954576,280000,68,4118,1,1,Sants,No,No,No,No,Not New,No
i27855003954576,280000,68,4118,1,1,Sants,No,No,No,No,Not New,No
i27855003954492,295000,61,4836,1,1,Sants,No,No,No,No,Not New,Yes
i27830003795900,163000,77,2117,3,2,Besòs - Maresme,Yes,No,No,No,Not New,Yes
i27827003723378,385000,125,3080,4,1,Sant Andreu,No,No,Yes,Yes,Not New,Yes
i27827003723378,385000,125,3080,4,1,Sant Andreu,No,No,Yes,Yes,Not New,Yes
i27809003983421,229000,75,3053,3,1,Badal,Yes,No,No,No,Not New,Yes
i27784003850265,280000,77,3636,3,1,Guinardó,Yes,No,No,Yes,Not New,No
i27784003850264,269000,87,3092,3,1,Sant Martí,Yes,No,No,Yes,Not New,No
i27784003850263,498000,118,4220,3,1,Vila de Gràcia,Yes,No,No,Yes,Not New,No
i27784003850262,275000,57,4825,2,1,Camp d´en Grassot - Gràcia N,Yes,No,No,Yes,Not New,No
i27784003850260,375000,91,4121,3,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,Yes,Not New,No
i27784003850257,240000,56,4286,1,1,Camp d´en Grassot - Gràcia N,No,No,No,Yes,Not New,No
i27784003850256,169000,69,2449,3,1,Porta,Yes,No,Yes,Yes,Not New,No
i27784003850243,175000,50,3500,2,1,Camp de l´Arpa,No,No,No,Yes,Not New,No
i27784003850238,265000,81,3272,3,1,Sant Antoni,No,No,No,Yes,Not New,No
i27784003850237,650000,118,5508,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i27784003850237,650000,118,5508,4,2,Esquerra Alta de l´Eixample,Yes,No,Yes,Yes,Not New,No
i27784003850228,230000,63,3651,3,1,Sagrada Família,Yes,No,No,Yes,Not New,No
i27784003850228,230000,63,3651,3,1,Sagrada Família,Yes,No,No,Yes,Not New,No
i27784003850221,495000,139,3561,5,2,Vila de Gràcia,Yes,No,Yes,Yes,Not New,No
i27784003850216,379000,58,6534,2,1,Esquerra Baixa de l´Eixample,No,No,No,Yes,Not New,No
i27784003850216,379000,58,6534,2,1,Esquerra Baixa de l´Eixample,No,No,No,Yes,Not New,No
i27784003850170,135000,60,2250,3,1,Carmel,No,No,Yes,Yes,Not New,No
i27784000000044,235000,67,3507,2,1,St Pere - Sta Caterina - El Born,Yes,No,Yes,Yes,Not New,No
i27784000000030,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i27784000000030,220000,66,3333,2,1,La Verneda - La Pau,Yes,No,No,Yes,Not New,No
i27751003906078,340000,68,5000,2,2,Raval,No,No,Yes,No,Not New,No
i27751003906006,235000,67,3507,2,1,St Pere - Sta Caterina - El Born,Yes,No,Yes,Yes,Not New,No
i27751003900660,371100,85,4366,3,2,Sagrada Família,Yes,No,Yes,No,Not New,No
i27751000000086,265000,65,4077,2,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No
i27751000000086,265000,65,4077,2,1,Camp d´en Grassot - Gràcia N,Yes,No,Yes,No,Not New,No
i27751000000074,197500,49,4031,1,1,Raval,No,No,No,No,Not New,No
i27751000000066,239000,83,2880,4,1,Sant Martí,Yes,No,No,Yes,Not New,No
i27751000000053,375000,119,3151,2,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i27751000000053,375000,119,3151,2,1,St Pere - Sta Caterina - El Born,Yes,No,No,No,Not New,No
i27751000000048,140000,60,2333,3,1,Carmel,No,No,No,Yes,Not New,No
i27546003917236,150000,50,3000,3,1,Prosperitat,No,No,No,Yes,Not New,No
i27521003964855,319000,71,4493,2,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i27521003964855,319000,71,4493,2,2,Esquerra Baixa de l´Eixample,Yes,No,Yes,No,Not New,No
i2748003765441,359000,87,4126,4,2,Sagrada Família,Yes,No,Yes,No,New,No
i27402003980125,113000,50,2260,3,1,La Florida,No,No,No,No,Not New,Yes
i27402003979800,239000,65,3677,2,2,La Bordeta,Yes,No,Yes,No,Not New,Yes
i27402003971305,230000,75,3067,3,2,Camp de l´Arpa,Yes,No,No,Yes,Not New,Yes
i27402003964484,175000,70,2500,3,1,Badal,No,No,No,Yes,Not New,Yes
i27402003964484,175000,70,2500,3,1,Badal,No,No,No,Yes,Not New,Yes
i27402003876260,179000,97,1845,3,1,Trinitat Vella,Yes,No,Yes,No,Not New,Yes
i27380003965174,275000,96,2865,,,Prosperitat,Yes,No,Yes,Yes,New,Yes
i27380003965174,275000,96,2865,,,Prosperitat,Yes,No,Yes,Yes,New,Yes
i27380003965170,235000,77,3052,3,2,Prosperitat,Yes,No,Yes,Yes,New,No
i27380003965170,235000,77,3052,3,2,Prosperitat,Yes,No,Yes,Yes,New,No
i27348003660290,340000,76,4474,2,2,Sants,Yes,Yes,Yes,No,New,Yes
i27348003660239,340000,76,4474,2,2,Sants,Yes,Yes,Yes,No,New,Yes
i27344003743731,289000,75,3853,2,1,Esquerra Baixa de l´Eixample,Yes,No,Yes,Yes,Not New,No
i27344003743706,430000,81,5309,2,1,Gòtic,Yes,No,Yes,No,Not New,Yes
i27344003743706,430000,81,5309,2,1,Gòtic,Yes,No,Yes,No,Not New,Yes
i27344003743670,959000,140,6850,3,3,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,Yes
i27344003743642,355000,78,4551,2,2,Gòtic,No,No,Yes,No,Not New,No
i2726003974440,195000,79,2468,,,Besòs - Maresme,No,No,No,No,Not New,No
i2726003970843,165000,60,2750,3,1,Badal,Yes,No,No,No,Not New,No
i2726003915375,149000,95,1568,4,1,Carmel,Yes,No,No,No,Not New,No
i27247000001008,399000,80,4988,2,1,Esquerra Alta de l´Eixample,Yes,No,No,No,Not New,No
i27247000001005,265000,75,3533,3,1,Poble Sec,Yes,No,Yes,No,Not New,No
i27247000001004,395000,81,4877,3,2,Raval,Yes,No,Yes,No,Not New,No
i27247000001003,380000,82,4634,2,2,Gòtic,Yes,No,No,No,Not New,No
i27247000001002,495000,135,3667,2,2,Gòtic,Yes,No,No,No,Not New,Yes
i27247000000994,240000,60,4000,1,1,Poble Sec,Yes,No,Yes,No,Not New,No
i27247000000991,505000,113,4469,3,2,Fort Pienc,Yes,No,No,No,Not New,Yes
i27247000000990,430000,70,6143,2,1,Vila de Gràcia,Yes,No,Yes,No,Not New,No
i27247000000987,255000,80,3188,4,2,El Clot,Yes,No,Yes,No,Not New,No
i27247000000985,980000,161,6087,5,2,Esquerra Alta de l´Eixample,Yes,Yes,Yes,No,Not New,No
i27247000000983,570000,104,5481,3,2,Fort Pienc,Yes,No,No,No,Not New,No
i27247000000983,570000,104,5481,3,2,Fort Pienc,Yes,No,No,No,Not New,No
i27247000000981,354000,87,4069,4,2,Sagrada Família,Yes,No,Yes,No,Not New,No
